Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
33036453,03/31/2016 10:11:00 PM,04/02/2016 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11233,265 MARION STREET,MARION STREET,HOWARD AVENUE,SARATOGA AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/02/2016 12:00:00 PM,03 BROOKLYN,3015140057,BROOKLYN,1006815,187357,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68089968820744,-73.9186437072247,"(40.68089968820744, -73.9186437072247)"
33037765,03/31/2016 02:27:00 PM,04/01/2016 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11434,169-20 LINDEN BOULEVARD,LINDEN BOULEVARD,169 STREET,170 STREET,,,ADDRESS,Jamaica,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/01/2016 12:00:00 PM,12 QUEENS,4123330209,QUEENS,1045111,191147,PHONE,Unspecified,QUEENS,,,,,,,,40.69112187213857,-73.7805367203787,"(40.69112187213857, -73.7805367203787)"
33030824,03/31/2016 12:40:00 PM,04/01/2016 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11361,204-18 33 AVENUE,33 AVENUE,204 STREET,205 STREET,,,ADDRESS,Bayside,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/01/2016 12:00:00 PM,11 QUEENS,4060860009,QUEENS,1043895,219565,ONLINE,Unspecified,QUEENS,,,,,,,,40.769130366471266,-73.78466966764742,"(40.769130366471266, -73.78466966764742)"
33026852,03/31/2016 08:08:00 AM,04/01/2016 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11369,,,,,DITMARS BOULEVARD,31 DRIVE,INTERSECTION,East Elmhurst,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/01/2016 12:00:00 PM,03 QUEENS,,QUEENS,1022889,216715,PHONE,Unspecified,QUEENS,,,,,,,,40.76142463484215,-73.86052173231906,"(40.76142463484215, -73.86052173231906)"
33031096,03/30/2016 08:12:00 PM,04/01/2016 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11361,204-16 33 AVENUE,33 AVENUE,204 STREET,205 STREET,,,ADDRESS,Bayside,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/01/2016 12:00:00 PM,11 QUEENS,,QUEENS,1043892,219564,ONLINE,Unspecified,QUEENS,,,,,,,,40.769127641980305,-73.7846805070755,"(40.769127641980305, -73.7846805070755)"
33027631,03/30/2016 04:33:00 PM,03/31/2016 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11228,1533 85 STREET,85 STREET,15 AVENUE,16 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/31/2016 12:00:00 PM,11 BROOKLYN,3063240069,BROOKLYN,982017,162066,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.61150983894776,-74.00804253230301,"(40.61150983894776, -74.00804253230301)"
33027925,03/30/2016 02:45:00 PM,03/31/2016 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10463,88 TERRACE VIEW AVENUE,TERRACE VIEW AVENUE,BEND,TEUNISSEN PLACE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/31/2016 12:00:00 PM,08 BRONX,1022150249,MANHATTAN,1008551,258873,PHONE,Unspecified,MANHATTAN,,,,,,,,40.877187430210775,-73.91212604322128,"(40.877187430210775, -73.91212604322128)"
33033038,03/30/2016 01:55:00 PM,04/01/2016 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11223,624 CRAWFORD AVENUE,CRAWFORD AVENUE,ANGELA DRIVE,EAST 7 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/01/2016 12:00:00 PM,15 BROOKLYN,3071820010,BROOKLYN,994216,154939,PHONE,Unspecified,BROOKLYN,,,,,,,,40.59194234998312,-73.96411625965199,"(40.59194234998312, -73.96411625965199)"
33022772,03/30/2016 01:44:00 PM,04/01/2016 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11229,2261 OCEAN AVENUE,OCEAN AVENUE,QUENTIN ROAD,AVENUE R,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/01/2016 12:00:00 PM,15 BROOKLYN,3068030051,BROOKLYN,997355,160363,PHONE,Unspecified,BROOKLYN,,,,,,,,40.60682604434031,-73.95280340509883,"(40.60682604434031, -73.95280340509883)"
33022677,03/30/2016 11:12:00 AM,04/04/2016 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11372,,,,,81 STREET,37 AVENUE,INTERSECTION,Jackson Heights,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/04/2016 12:00:00 PM,03 QUEENS,,QUEENS,1016047,212416,ONLINE,Unspecified,QUEENS,,,,,,,,40.74965223876096,-73.885240142397,"(40.74965223876096, -73.885240142397)"
