Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
35842027,03/31/2017 01:51:00 PM,04/01/2017 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10458,203 EAST  202 STREET,EAST  202 STREET,GRAND CONCOURSE,VALENTINE AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,04/01/2017 12:00:00 PM,07 BRONX,2033080043,BRONX,1015612,257448,PHONE,Unspecified,BRONX,,,,,,,,40.87325398165691,-73.88659971558981,"(40.87325398165691, -73.88659971558981)"
35835799,03/31/2017 12:38:00 AM,04/08/2017 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11436,,,,,LINDEN BOULEVARD,145 STREET,INTERSECTION,Jamaica,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,04/08/2017 12:00:00 PM,12 QUEENS,,QUEENS,1040001,188853,PHONE,Unspecified,QUEENS,,,,,,,,40.684859049707526,-73.79898217069032,"(40.684859049707526, -73.79898217069032)"
35837293,03/31/2017 12:14:00 AM,04/04/2017 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11226,38 MARTENSE STREET,MARTENSE STREET,MARTENSE COURT,BEDFORD AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/04/2017 12:00:00 PM,14 BROOKLYN,3050890020,BROOKLYN,996043,176558,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65127974247331,-73.95750016821826,"(40.65127974247331, -73.95750016821826)"
35838873,03/30/2017 11:51:00 PM,04/01/2017 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10461,,,,,ELLISON AVENUE,EDWARDS AVENUE,INTERSECTION,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,04/01/2017 12:00:00 PM,10 BRONX,,BRONX,1029388,244817,PHONE,Unspecified,BRONX,,,,,,,,40.838526020902385,-73.83687291683867,"(40.838526020902385, -73.83687291683867)"
35838199,03/30/2017 09:06:00 PM,04/01/2017 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10472,,,,,EVERGREEN AVENUE,WESTCHESTER AVENUE,INTERSECTION,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/01/2017 12:00:00 PM,09 BRONX,,BRONX,1017170,241120,PHONE,Unspecified,BRONX,,,,,,,,40.82843282838519,-73.88104640162443,"(40.82843282838519, -73.88104640162443)"
35834323,03/30/2017 05:47:00 PM,04/03/2017 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10457,1691 FULTON AVENUE,FULTON AVENUE,EAST 172 STREET,EAST 173 STREET,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/03/2017 12:00:00 PM,03 BRONX,2029290074,BRONX,1012348,245467,PHONE,Unspecified,BRONX,,,,,,,,40.84038073741601,-73.89845205929869,"(40.84038073741601, -73.89845205929869)"
35835024,03/30/2017 04:18:00 PM,04/03/2017 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10128,,,,,EAST 93 STREET,3 AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/03/2017 12:00:00 PM,08 MANHATTAN,,MANHATTAN,997892,224644,PHONE,Unspecified,MANHATTAN,,,,,,,,40.783261572489764,-73.95073925678315,"(40.783261572489764, -73.95073925678315)"
35834324,03/30/2017 04:10:00 PM,04/04/2017 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10029,1365 FIFTH AVENUE,FIFTH AVENUE,EAST 112 STREET,EAST 115 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/04/2017 12:00:00 PM,11 MANHATTAN,1016180001,MANHATTAN,998703,230311,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.79881467021513,-73.94779857268328,"(40.79881467021513, -73.94779857268328)"
35826183,03/30/2017 01:29:00 PM,04/03/2017 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11235,2790 BRAGG STREET,BRAGG STREET,BELT PARKWAY,EMMONS AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/03/2017 12:00:00 PM,15 BROOKLYN,3088050036,BROOKLYN,1002782,152650,PHONE,Unspecified,BROOKLYN,,,,,,,,40.585645733025395,-73.93327966861078,"(40.585645733025395, -73.93327966861078)"
35826799,03/30/2017 01:01:00 PM,04/01/2017 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10467,744 EAST  214 STREET,EAST  214 STREET,HOLLAND AVENUE,BARNES AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/01/2017 12:00:00 PM,12 BRONX,2046610052,BRONX,1022091,259677,PHONE,Unspecified,BRONX,,,,,,,,40.87934649208376,-73.86316006847781,"(40.87934649208376, -73.86316006847781)"
35825539,03/30/2017 12:58:00 PM,04/08/2017 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11102,,,,,30 DRIVE,29 STREET,INTERSECTION,Astoria,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/08/2017 12:00:00 PM,01 QUEENS,,QUEENS,1005209,218353,ONLINE,Unspecified,QUEENS,,,,,,,,40.76598011122937,-73.92433748041941,"(40.76598011122937, -73.92433748041941)"
35823719,03/30/2017 12:49:00 PM,04/04/2017 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10451,,,,,EAST 157 STREET,GERARD AVENUE,INTERSECTION,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/04/2017 12:00:00 PM,04 BRONX,,BRONX,1004680,239996,ONLINE,Unspecified,BRONX,,,,,,,,40.825385491626605,-73.92618134081594,"(40.825385491626605, -73.92618134081594)"
35824262,03/30/2017 12:20:00 PM,04/03/2017 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,,,,,,WEST 182 STREET,AMSTERDAM AVENUE,INTERSECTION,,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/03/2017 12:00:00 PM,12 MANHATTAN,,MANHATTAN,,,ONLINE,Unspecified,MANHATTAN,,,,,,,,,,
35828987,03/30/2017 11:36:00 AM,04/03/2017 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10033,2440 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WASHINGTON BRIDGE,WEST 182 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/03/2017 12:00:00 PM,12 MANHATTAN,1021550019,MANHATTAN,1003380,248299,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.84817772571852,-73.93085488015083,"(40.84817772571852, -73.93085488015083)"
35825551,03/30/2017 10:04:00 AM,04/01/2017 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10453,,,,,LORING PLACE,HALL OF FAME TERRACE,INTERSECTION,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,04/01/2017 12:00:00 PM,07 BRONX,,BRONX,1008901,252165,PHONE,Unspecified,BRONX,,,,,,,,40.85877505240617,-73.91088509870036,"(40.85877505240617, -73.91088509870036)"
35824887,03/30/2017 09:57:00 AM,04/01/2017 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10467,,,,,VAN CORTLANDT AVENUE EAST,ROCHAMBEAU AVENUE,INTERSECTION,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/01/2017 12:00:00 PM,07 BRONX,,BRONX,1017256,258627,PHONE,Unspecified,BRONX,,,,,,,,40.87648397598507,-73.88064945711628,"(40.87648397598507, -73.88064945711628)"
35826800,03/30/2017 09:35:00 AM,04/01/2017 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11208,384 GRANT AVENUE,GRANT AVENUE,ATLANTIC AVENUE,MC KINLEY AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/01/2017 12:00:00 PM,05 BROOKLYN,3041740066,BROOKLYN,1021178,187578,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68145801503632,-73.86685791899212,"(40.68145801503632, -73.86685791899212)"
35825532,03/30/2017 08:33:00 AM,04/01/2017 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,,,,,,BRUCKNER BOULEVARD,EVERGREEN AVENUE,INTERSECTION,,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/01/2017 12:00:00 PM,09 BRONX,,BRONX,,,PHONE,Unspecified,BRONX,,,,,,,,,,
35828119,03/29/2017 07:07:00 PM,04/08/2017 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11374,64-21 BOOTH STREET,BOOTH STREET,63 DRIVE,64 ROAD,,,ADDRESS,Rego Park,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/08/2017 12:00:00 PM,06 QUEENS,4030830085,QUEENS,1022642,204544,ONLINE,Unspecified,QUEENS,,,,,,,,40.72801940396591,-73.86148281995314,"(40.72801940396591, -73.86148281995314)"
